Verbo(nselect:0) 	 	 {perform, execute, do}(nselect:67)
{grow}(nselect:0) 	 	 {augment}(nselect:0)
{grow}(nselect:0) 	 	 {vegetate}(nselect:0)
{grow}(nselect:0) 	 	 {mushroom}(nselect:0)
{grow}(nselect:0) 	 	 {overgrow, grow over}(nselect:0)
{grow}(nselect:0) 	 	 {stretch}(nselect:0)
{grow}(nselect:0) 	 	 {develop}(nselect:0)
{grow}(nselect:0) 	 	 {expand}(nselect:0)
{grow}(nselect:0) 	 	 {boom, thrive, flourish, expand}(nselect:0)
{grow}(nselect:0) 	 	 {proliferate}(nselect:0)
{grow}(nselect:0) 	 	 {lengthen}(nselect:0)
{grow}(nselect:0) 	 	 {ramify, branch}(nselect:0)
{grow}(nselect:0) 	 	 {burgeon}(nselect:0)
{grow}(nselect:0) 	 	 {root}(nselect:0)
{grow}(nselect:0) 	 	 {rise, prove}(nselect:0)
{grow}(nselect:0) 	 	 {expand, spread out}(nselect:0)
{grow}(nselect:0) 	 	 {rise, go up, climb}(nselect:9)
{rise, go up, climb}(nselect:9) 	 	 {soar}(nselect:0)
{rise, go up, climb}(nselect:9) 	 	 {bull}(nselect:0)
{increase}(nselect:10) 	 	 {pullulate}(nselect:0)
{increase}(nselect:10) 	 	 {widen}(nselect:0)
{increase}(nselect:10) 	 	 {appreciate, apprize, apprise, revalue}(nselect:0)
{increase}(nselect:10) 	 	 {broaden}(nselect:0)
{increase}(nselect:10) 	 	 {shoot up}(nselect:0)
{increase}(nselect:10) 	 	 {wax, mount, climb, rise}(nselect:0)
{wax, mount, climb, rise}(nselect:0) 	 	 {advance, gain}(nselect:2)
{wax, mount, climb, rise}(nselect:0) 	 	 {jump}(nselect:2)
{increase}(nselect:10) 	 	 {wax, full}(nselect:0)
{increase}(nselect:10) 	 	 {crescendo}(nselect:0)
{increase}(nselect:10) 	 	 {swell}(nselect:0)
{increase}(nselect:10) 	 	 {intensify, compound, heighten, deepen}(nselect:5)
{intensify, compound, heighten, deepen}(nselect:5) 	 	 {heat up, hot up, screw up}(nselect:0)
{intensify, compound, heighten, deepen}(nselect:5) 	 	 {fan}(nselect:0)
{intensify, compound, heighten, deepen}(nselect:5) 	 	 {enhance, heighten, raise}(nselect:0)
{intensify, compound, heighten, deepen}(nselect:5) 	 	 {amplify}(nselect:0)
{intensify, compound, heighten, deepen}(nselect:5) 	 	 {sharpen}(nselect:0)
{intensify, compound, heighten, deepen}(nselect:5) 	 	 {sharpen, heighten}(nselect:0)
{change magnitude}(nselect:0) 	 	 {decrease, diminish, lessen, fall}(nselect:7)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {weaken}(nselect:0)
{weaken}(nselect:0) 	 	 {melt, disappear, evaporate}(nselect:0)
{weaken}(nselect:0) 	 	 {die down}(nselect:0)
{weaken}(nselect:0) 	 	 {collapse}(nselect:0)
{weaken}(nselect:0) 	 	 {fade, melt}(nselect:0)
{weaken}(nselect:0) 	 	 {subside, lessen}(nselect:0)
{weaken}(nselect:0) 	 	 {blur, dim, slur}(nselect:0)
{weaken}(nselect:0) 	 	 {pine away, waste, languish}(nselect:0)
{weaken}(nselect:0) 	 	 {dull}(nselect:0)
{weaken}(nselect:0) 	 	 {pall}(nselect:0)
{weaken}(nselect:0) 	 	 {loosen, relax, loose}(nselect:0)
{weaken}(nselect:0) 	 	 {slacken}(nselect:0)
{weaken}(nselect:0) 	 	 {slow, slow down, slow up, slack, slacken}(nselect:0)
{weaken}(nselect:0) 	 	 {wilt}(nselect:0)
{weaken}(nselect:0) 	 	 {attenuate}(nselect:2)
{attenuate}(nselect:2) 	 	 {refine}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {decelerate, slow, slow down, slow up, retard}(nselect:0)
{decelerate, slow, slow down, slow up, retard}(nselect:0) 	 	 {slow, slow down, slow up}(nselect:0)
{decelerate, slow, slow down, slow up, retard}(nselect:0) 	 	 {delay, detain, hold up}(nselect:3)
{delay, detain, hold up}(nselect:3) 	 	 {stonewall}(nselect:0)
{delay, detain, hold up}(nselect:3) 	 	 {catch}(nselect:0)
{delay, detain, hold up}(nselect:3) 	 	 {stall}(nselect:0)
{delay, detain, hold up}(nselect:3) 	 	 {buy time}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {break}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {shrink, shrivel}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {taper}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {drop off}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {vanish, fly, vaporize}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {break}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {ease up, ease off, slacken off, flag}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {boil down, reduce, decoct, concentrate}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {shrink, contract}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {shrivel, shrivel up, shrink, wither}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {abate, let up, slack off, slack, die away}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {deflate}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {dwindle, dwindle away, dwindle down}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {remit}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {de-escalate}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {depreciate, undervalue, devaluate, devalue}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {shorten}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {thin out}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {decline, go down, wane}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {wane}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {wane}(nselect:0)
{decrease, diminish, lessen, fall}(nselect:7) 	 	 {decrescendo}(nselect:0)
{change magnitude}(nselect:0) 	 	 {size}(nselect:0)
{change}(nselect:1) 	 	 {change state, turn}(nselect:0)
{change state, turn}(nselect:0) 	 	 {wake up, awake, arouse, awaken, wake, come alive, waken}(nselect:0)
{change state, turn}(nselect:0) 	 	 {zonk out, pass out, black out}(nselect:0)
{zonk out, pass out, black out}(nselect:0) 	 	 {faint, conk, swoon, pass out}(nselect:1)
{change state, turn}(nselect:0) 	 	 {come to, revive, resuscitate}(nselect:0)
{change state, turn}(nselect:0) 	 	 {tense, tense up}(nselect:0)
{change state, turn}(nselect:0) 	 	 {relax, loosen up, unbend, unwind, decompress, slow down}(nselect:2)
{relax, loosen up, unbend, unwind, decompress, slow down}(nselect:2) 	 	 {vege out, vegetate}(nselect:0)
{relax, loosen up, unbend, unwind, decompress, slow down}(nselect:2) 	 	 {sit back, take it easy}(nselect:0)
{change state, turn}(nselect:0) 	 	 {reduce, melt off, lose weight, slim, slenderize, thin, slim down}(nselect:0)
{change state, turn}(nselect:0) 	 	 {gain, put on}(nselect:0)
{change state, turn}(nselect:0) 	 	 {dress, clothe, enclothe, garb, raiment, tog, garment, habilitate, fit out, apparel}(nselect:0)
{change state, turn}(nselect:0) 	 	 {cross-fertilize, cross-fertilise}(nselect:0)
{change state, turn}(nselect:0) 	 	 {conceive}(nselect:0)
{change state, turn}(nselect:0) 	 	 {secularize, secularise}(nselect:0)
{change state, turn}(nselect:0) 	 	 {citrate}(nselect:0)
{change state, turn}(nselect:0) 	 	 {equilibrate}(nselect:0)
{change state, turn}(nselect:0) 	 	 {fall}(nselect:0)
{change state, turn}(nselect:0) 	 	 {become, go, get}(nselect:19)
{become, go, get}(nselect:19) 	 	 {sober up, sober}(nselect:0)
{become, go, get}(nselect:19) 	 	 {sober up, sober}(nselect:0)
{become, go, get}(nselect:19) 	 	 {work}(nselect:0)
{become, go, get}(nselect:19) 	 	 {take effect}(nselect:0)
{become, go, get}(nselect:19) 	 	 {run}(nselect:0)
{become, go, get}(nselect:19) 	 	 {take}(nselect:0)
{become, go, get}(nselect:19) 	 	 {break}(nselect:0)
{become, go, get}(nselect:19) 	 	 {settle}(nselect:0)
{change state, turn}(nselect:0) 	 	 {worsen, decline}(nselect:0)
{worsen, decline}(nselect:0) 	 	 {inflame}(nselect:0)
{worsen, decline}(nselect:0) 	 	 {devolve, deteriorate, drop, degenerate}(nselect:0)
{worsen, decline}(nselect:0) 	 	 {deprive, impoverish}(nselect:0)
{worsen, decline}(nselect:0) 	 	 {fail}(nselect:0)
{worsen, decline}(nselect:0) 	 	 {tumble}(nselect:0)
{worsen, decline}(nselect:0) 	 	 {slip, drop off, drop away, fall away}(nselect:0)
{worsen, decline}(nselect:0) 	 	 {suffer}(nselect:0)
{worsen, decline}(nselect:0) 	 	 {suffer, lose}(nselect:0)
{worsen, decline}(nselect:0) 	 	 {regress, retrograde, retrogress}(nselect:0)
{worsen, decline}(nselect:0) 	 	 {turn down}(nselect:0)
{worsen, decline}(nselect:0) 	 	 {sicken, come down}(nselect:2)
{sicken, come down}(nselect:2) 	 	 {wan}(nselect:0)
{sicken, come down}(nselect:2) 	 	 {contract, take, get}(nselect:0)
{sicken, come down}(nselect:2) 	 	 {canker}(nselect:0)
{change state, turn}(nselect:0) 	 	 {better, improve, ameliorate, meliorate}(nselect:1)
{better, improve, ameliorate, meliorate}(nselect:1) 	 	 {heal}(nselect:0)
{better, improve, ameliorate, meliorate}(nselect:1) 	 	 {reform, straighten out, see the light}(nselect:0)
{better, improve, ameliorate, meliorate}(nselect:1) 	 	 {surge}(nselect:0)
{better, improve, ameliorate, meliorate}(nselect:1) 	 	 {turn around, pick up}(nselect:0)
{better, improve, ameliorate, meliorate}(nselect:1) 	 	 {get well, get over, bounce back}(nselect:0)
{better, improve, ameliorate, meliorate}(nselect:1) 	 	 {mend, heal}(nselect:0)
{better, improve, ameliorate, meliorate}(nselect:1) 	 	 {fructify}(nselect:0)
{better, improve, ameliorate, meliorate}(nselect:1) 	 	 {upgrade}(nselect:0)
{better, improve, ameliorate, meliorate}(nselect:1) 	 	 {recuperate, recover, convalesce}(nselect:2)
{recuperate, recover, convalesce}(nselect:2) 	 	 {perk up, perk, percolate, pick up, gain vigor}(nselect:0)
{recuperate, recover, convalesce}(nselect:2) 	 	 {snap back}(nselect:0)
{change state, turn}(nselect:0) 	 	 {disengage}(nselect:0)
{change state, turn}(nselect:0) 	 	 {overgrow}(nselect:0)
{change state, turn}(nselect:0) 	 	 {concentrate}(nselect:0)
{change state, turn}(nselect:0) 	 	 {break}(nselect:0)
{change state, turn}(nselect:0) 	 	 {acidify, acetify}(nselect:0)
{change state, turn}(nselect:0) 	 	 {alkalize, alkalise, alkalify, basify}(nselect:0)
{change state, turn}(nselect:0) 	 	 {ionize, ionise}(nselect:0)
{change state, turn}(nselect:0) 	 	 {ossify}(nselect:0)
{change state, turn}(nselect:0) 	 	 {catalyze, catalyse}(nselect:0)
{change state, turn}(nselect:0) 	 	 {get worse, relapse}(nselect:2)
{change state, turn}(nselect:0) 	 	 {fluctuate}(nselect:0)
{change state, turn}(nselect:0) 	 	 {explode, burst forth, break loose}(nselect:0)
{change state, turn}(nselect:0) 	 	 {be born}(nselect:2)
{be born}(nselect:2) 	 	 {hatch}(nselect:0)
{be born}(nselect:2) 	 	 {fall}(nselect:0)
{be born}(nselect:2) 	 	 {come to life, come into being}(nselect:0)
{be born}(nselect:2) 	 	 {reincarnate, transmigrate}(nselect:0)
{change state, turn}(nselect:0) 	 	 {cloud over}(nselect:0)
{change state, turn}(nselect:0) 	 	 {carbonize, carbonise}(nselect:0)
{change state, turn}(nselect:0) 	 	 {cool, chill, cool down}(nselect:0)
{change state, turn}(nselect:0) 	 	 {heat, hot up, heat up}(nselect:0)
{change state, turn}(nselect:0) 	 	 {carbonize, carbonise, carburize, carburise}(nselect:0)
{change state, turn}(nselect:0) 	 	 {freeze}(nselect:0)
{change state, turn}(nselect:0) 	 	 {boil}(nselect:0)
{change state, turn}(nselect:0) 	 	 {burn, combust}(nselect:0)
{change state, turn}(nselect:0) 	 	 {emaciate}(nselect:0)
{change state, turn}(nselect:0) 	 	 {Frenchify}(nselect:0)
{change state, turn}(nselect:0) 	 	 {thin}(nselect:0)
{change state, turn}(nselect:0) 	 	 {thicken, inspissate}(nselect:0)
{change state, turn}(nselect:0) 	 	 {solvate}(nselect:0)
{change state, turn}(nselect:0) 	 	 {react}(nselect:0)
{change state, turn}(nselect:0) 	 	 {dissolve, fade out, fade away}(nselect:0)
{change state, turn}(nselect:0) 	 	 {empty, discharge}(nselect:0)
{change state, turn}(nselect:0) 	 	 {fill, fill up}(nselect:0)
{change state, turn}(nselect:0) 	 	 {homogenize, homogenise}(nselect:0)
{change state, turn}(nselect:0) 	 	 {homogenize, homogenise}(nselect:0)
{change state, turn}(nselect:0) 	 	 {curdle, clabber, clot}(nselect:0)
{change state, turn}(nselect:0) 	 	 {clot, coagulate}(nselect:0)
{change state, turn}(nselect:0) 	 	 {sour, turn, ferment, work}(nselect:0)
{change state, turn}(nselect:0) 	 	 {integrate}(nselect:0)
{integrate}(nselect:0) 	 	 {lysogenize}(nselect:0)
{integrate}(nselect:0) 	 	 {unify, unite, merge}(nselect:3)
{unify, unite, merge}(nselect:3) 	 	 {consolidate}(nselect:0)
{unify, unite, merge}(nselect:3) 	 	 {consubstantiate}(nselect:0)
{unify, unite, merge}(nselect:3) 	 	 {syncretize, syncretise}(nselect:0)
{unify, unite, merge}(nselect:3) 	 	 {converge}(nselect:0)
{unify, unite, merge}(nselect:3) 	 	 {federate, federalize, federalise}(nselect:0)
{unify, unite, merge}(nselect:3) 	 	 {coalesce}(nselect:0)
{change state, turn}(nselect:0) 	 	 {precipitate}(nselect:0)
{change state, turn}(nselect:0) 	 	 {calcify}(nselect:0)
{change state, turn}(nselect:0) 	 	 {coke}(nselect:0)
{change state, turn}(nselect:0) 	 	 {carnify}(nselect:0)
{change state, turn}(nselect:0) 	 	 {chondrify}(nselect:0)
{change state, turn}(nselect:0) 	 	 {emulsify}(nselect:0)
{change state, turn}(nselect:0) 	 	 {denitrify}(nselect:0)
{change state, turn}(nselect:0) 	 	 {esterify}(nselect:0)
{change state, turn}(nselect:0) 	 	 {etherify}(nselect:0)
{change state, turn}(nselect:0) 	 	 {thrombose}(nselect:0)
{change state, turn}(nselect:0) 	 	 {open, open up}(nselect:0)
{change state, turn}(nselect:0) 	 	 {close, shut}(nselect:5)
{change state, turn}(nselect:0) 	 	 {sorb, take up}(nselect:0)
{change state, turn}(nselect:0) 	 	 {calm, calm down, cool off, chill out, simmer down, settle down, cool it}(nselect:1)
{change state, turn}(nselect:0) 	 	 {thrive, prosper, fly high, flourish}(nselect:0)
{change state, turn}(nselect:0) 	 	 {emancipate, liberate}(nselect:0)
{change state, turn}(nselect:0) 	 	 {get into, tangle with}(nselect:0)
{change state, turn}(nselect:0) 	 	 {liquefy}(nselect:0)
{change state, turn}(nselect:0) 	 	 {erupt, ignite, catch fire, take fire, combust, conflagrate}(nselect:0)
{change state, turn}(nselect:0) 	 	 {die, decease, perish, go, exit, pass away, expire, pass, kick the bucket, cash in one's chips, buy the farm, conk, give-up the ghost, drop dead, pop off, choke, croak, snuff it}(nselect:38)
{die, decease, perish, go, exit, pass away, expire, pass, kick the bucket, cash in one's chips, buy the farm, conk, give-up the ghost, drop dead, pop off, choke, croak, snuff it}(nselect:38) 	 	 {abort}(nselect:0)
{die, decease, perish, go, exit, pass away, expire, pass, kick the bucket, cash in one's chips, buy the farm, conk, give-up the ghost, drop dead, pop off, choke, croak, snuff it}(nselect:38) 	 	 {suffocate, stifle, asphyxiate}(nselect:0)
{die, decease, perish, go, exit, pass away, expire, pass, kick the bucket, cash in one's chips, buy the farm, conk, give-up the ghost, drop dead, pop off, choke, croak, snuff it}(nselect:38) 	 	 {buy it, pip out}(nselect:0)
{die, decease, perish, go, exit, pass away, expire, pass, kick the bucket, cash in one's chips, buy the farm, conk, give-up the ghost, drop dead, pop off, choke, croak, snuff it}(nselect:38) 	 	 {drown}(nselect:0)
{die, decease, perish, go, exit, pass away, expire, pass, kick the bucket, cash in one's chips, buy the farm, conk, give-up the ghost, drop dead, pop off, choke, croak, snuff it}(nselect:38) 	 	 {predecease}(nselect:0)
{die, decease, perish, go, exit, pass away, expire, pass, kick the bucket, cash in one's chips, buy the farm, conk, give-up the ghost, drop dead, pop off, choke, croak, snuff it}(nselect:38) 	 	 {starve, famish}(nselect:0)
{die, decease, perish, go, exit, pass away, expire, pass, kick the bucket, cash in one's chips, buy the farm, conk, give-up the ghost, drop dead, pop off, choke, croak, snuff it}(nselect:38) 	 	 {fall}(nselect:0)
{die, decease, perish, go, exit, pass away, expire, pass, kick the bucket, cash in one's chips, buy the farm, conk, give-up the ghost, drop dead, pop off, choke, croak, snuff it}(nselect:38) 	 	 {succumb, yield}(nselect:0)
{change}(nselect:1) 	 	 {undergo}(nselect:0)
{undergo}(nselect:0) 	 	 {respire}(nselect:0)
{undergo}(nselect:0) 	 	 {labor, labour}(nselect:0)
{undergo}(nselect:0) 	 	 {take, submit}(nselect:2)
{take, submit}(nselect:2) 	 	 {test}(nselect:0)
{undergo}(nselect:0) 	 	 {experience, see, go through}(nselect:0)
{experience, see, go through}(nselect:0) 	 	 {know, experience, live}(nselect:0)
{experience, see, go through}(nselect:0) 	 	 {suffer, endure}(nselect:9)
{suffer, endure}(nselect:9) 	 	 {tolerate}(nselect:0)
{suffer, endure}(nselect:9) 	 	 {die}(nselect:0)
{experience, see, go through}(nselect:0) 	 	 {feel}(nselect:0)
{experience, see, go through}(nselect:0) 	 	 {enjoy}(nselect:0)
{experience, see, go through}(nselect:0) 	 	 {witness, find, see}(nselect:0)
{experience, see, go through}(nselect:0) 	 	 {come}(nselect:0)
{experience, see, go through}(nselect:0) 	 	 {suffer, meet}(nselect:1)
{undergo}(nselect:0) 	 	 {experience, receive, have, get}(nselect:5)
{experience, receive, have, get}(nselect:5) 	 	 {suffer, sustain, have, get}(nselect:2)
{suffer, sustain, have, get}(nselect:2) 	 	 {break down, collapse}(nselect:0)
{suffer, sustain, have, get}(nselect:2) 	 	 {cramp}(nselect:0)
{suffer, sustain, have, get}(nselect:2) 	 	 {crack up, crack, crock up, break up, collapse}(nselect:0)
{experience, receive, have, get}(nselect:5) 	 	 {take}(nselect:0)
{experience, receive, have, get}(nselect:5) 	 	 {horripilate}(nselect:0)
{change}(nselect:1) 	 	 {change integrity}(nselect:0)
{change integrity}(nselect:0) 	 	 {reform}(nselect:0)
{change integrity}(nselect:0) 	 	 {polymerize, polymerise}(nselect:0)
{change integrity}(nselect:0) 	 	 {polymerize, polymerise}(nselect:0)
{change integrity}(nselect:0) 	 	 {explode, burst}(nselect:0)
{change integrity}(nselect:0) 	 	 {cook}(nselect:0)
{change integrity}(nselect:0) 	 	 {break up, disperse, scatter}(nselect:0)
{change integrity}(nselect:0) 	 	 {break, separate, split up, fall apart, come apart}(nselect:1)
{break, separate, split up, fall apart, come apart}(nselect:1) 	 	 {burst, split, break open}(nselect:0)
{break, separate, split up, fall apart, come apart}(nselect:1) 	 	 {puncture}(nselect:0)
{break, separate, split up, fall apart, come apart}(nselect:1) 	 	 {burst, bust}(nselect:0)
{break, separate, split up, fall apart, come apart}(nselect:1) 	 	 {smash}(nselect:0)
{break, separate, split up, fall apart, come apart}(nselect:1) 	 	 {ladder, run}(nselect:0)
{break, separate, split up, fall apart, come apart}(nselect:1) 	 	 {snap, crack}(nselect:0)
{break, separate, split up, fall apart, come apart}(nselect:1) 	 	 {break up, fragment, fragmentize, fragmentise}(nselect:0)
{break, separate, split up, fall apart, come apart}(nselect:1) 	 	 {crush}(nselect:0)
{change integrity}(nselect:0) 	 	 {pasteurize, pasteurise}(nselect:0)
{change integrity}(nselect:0) 	 	 {condense}(nselect:0)
{change integrity}(nselect:0) 	 	 {evaporate, vaporize, vaporise}(nselect:0)
{change integrity}(nselect:0) 	 	 {burn, incinerate}(nselect:0)
{change integrity}(nselect:0) 	 	 {blend, flux, mix, conflate, commingle, immix, fuse, coalesce, meld, combine, merge}(nselect:0)
{change integrity}(nselect:0) 	 	 {disintegrate}(nselect:0)
{change integrity}(nselect:0) 	 	 {disintegrate, decay, decompose}(nselect:0)
{change integrity}(nselect:0) 	 	 {thicken, inspissate}(nselect:0)
{change integrity}(nselect:0) 	 	 {gasify, vaporize, vaporise, aerify}(nselect:0)
{change integrity}(nselect:0) 	 	 {liquefy, flux, liquify}(nselect:0)
{change integrity}(nselect:0) 	 	 {solidify}(nselect:0)
{change integrity}(nselect:0) 	 	 {solidify}(nselect:0)
{change integrity}(nselect:0) 	 	 {crystallize, crystallise, crystalize, crystalise}(nselect:0)
