Verbo(nselect:0) 	 	 {perform, execute, do}(nselect:5)
{change, alter, modify}(nselect:1) 	 	 {transmute}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {transform, transmute, transubstantiate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {ash}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {translate, transform}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {reform, reclaim, regenerate, rectify}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {convert}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {Islamize, Islamise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {turn back, invert, reverse}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {invert}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {customize, customise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {personalize, personalise, individualize, individualise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {depersonalize, depersonalise, objectify}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {sharpen}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {flatten, drop}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {disintegrate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {magnetize, magnetise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {demagnetize, demagnetise, degauss}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {simplify}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {complicate, refine, rarify, elaborate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {refine}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {complicate, perplex}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {supercharge, pressurize, pressurise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {centralize, centralise, concentrate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {decentralize, deconcentrate, decentralise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {socialize, socialise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {fix, prepare, set up, ready, gear up, set}(nselect:2)
{fix, prepare, set up, ready, gear up, set}(nselect:2) 	 	 {socialize, socialise}(nselect:0)
{fix, prepare, set up, ready, gear up, set}(nselect:2) 	 	 {provide}(nselect:0)
{fix, prepare, set up, ready, gear up, set}(nselect:2) 	 	 {cram}(nselect:0)
{fix, prepare, set up, ready, gear up, set}(nselect:2) 	 	 {precondition}(nselect:0)
{fix, prepare, set up, ready, gear up, set}(nselect:2) 	 	 {fix}(nselect:0)
{fix, prepare, set up, ready, gear up, set}(nselect:2) 	 	 {mount}(nselect:0)
{fix, prepare, set up, ready, gear up, set}(nselect:2) 	 	 {set up, lay out, set}(nselect:0)
{fix, prepare, set up, ready, gear up, set}(nselect:2) 	 	 {winterize, winterise}(nselect:0)
{fix, prepare, set up, ready, gear up, set}(nselect:2) 	 	 {summerize, summerise}(nselect:0)
{fix, prepare, set up, ready, gear up, set}(nselect:2) 	 	 {prime}(nselect:0)
{fix, prepare, set up, ready, gear up, set}(nselect:2) 	 	 {cultivate, crop, work}(nselect:0)
{fix, prepare, set up, ready, gear up, set}(nselect:2) 	 	 {brace, poise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {internationalize, internationalise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {communize, communise, bolshevize, bolshevise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {Europeanize, Europeanise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {Europeanize, Europeanise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {bestialize, bestialise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {Americanize, Americanise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {Frenchify}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {civilize, civilise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {nationalize, nationalise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {denationalize, denationalise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {naturalize, naturalise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {denaturalize, denaturalise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {naturalize, naturalise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {denaturalize, denaturalise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {even, even out}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {equal, match, equalize, equalise, equate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {stiffen}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {loosen, loose}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {tighten, fasten}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {transitivize, transitivise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {detransitivize, detransitivise, intransitivize, intransitivise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {thicken, inspissate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {full}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {diversify}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {decelerate, slow down}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {deaden}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {accelerate, speed, speed up}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {check, retard, delay}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {decrease, lessen, minify}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {suppress}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {mitigate}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {pare, pare down}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {limit, circumscribe, confine}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {reduce, boil down, concentrate}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {shrink, reduce}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {abridge, foreshorten, abbreviate, shorten, cut, contract, reduce}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {slake, abate, slack}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {turn down, lower, lour}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {de-escalate, weaken, step down}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {minimize, minimise}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {cut}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {slack, slacken, slack up, relax}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {diminish, belittle}(nselect:0)
{decrease, lessen, minify}(nselect:0) 	 	 {reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:3)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:3) 	 	 {shorten}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:3) 	 	 {spill}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:3) 	 	 {quench}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:3) 	 	 {retrench}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:3) 	 	 {slash}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:3) 	 	 {thin out}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:3) 	 	 {thin}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:3) 	 	 {take away, detract}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:3) 	 	 {deflate}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:3) 	 	 {inflate}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:3) 	 	 {downsize}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:3) 	 	 {subtract}(nselect:0)
{reduce, cut down, cut back, trim, trim down, trim back, cut, bring down}(nselect:3) 	 	 {shave, knock off}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {liquefy, liquify, liquidize, liquidise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {solvate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {dissolve}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {validate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {invalidate, void, vitiate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {empty}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {fill, fill up, make full}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {clutter, clutter up}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {clog, overload}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {brim}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {farce, stuff}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {stuff}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {pad, bolster}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {populate}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {top off}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {heap}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {overfill}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {ink}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {replenish, refill, fill again}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {prime}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {line}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {complete}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {impregnate, saturate}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {impregnate, infuse, instill, tincture}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {electrify}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {lubricate, lube}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {surcharge}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {load, lade, laden, load up}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {load, charge}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {pack}(nselect:0)
{fill, fill up, make full}(nselect:0) 	 	 {deluge, flood, inundate, swamp}(nselect:8)
{change, alter, modify}(nselect:1) 	 	 {saturate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {clot, coagulate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {louden}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {normalize, normalise, renormalize, renormalise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {morph}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {neutralize, neutralise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {commercialize, commercialise, market}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {purify, purge, sanctify}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {mechanize, mechanise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {automatize, automatise, automate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {automatize, automatise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {mechanize, mechanise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {harmonize, harmonise, chord}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {polarize, polarise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {glorify}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {contaminate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {devalue}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {insulate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {calcify}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {urbanize, urbanise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {urbanize, urbanise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {emulsify}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {demulsify}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {decarboxylate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {nazify}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {fertilize, fecundate, fertilise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {clarify}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {embrittle}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {mark}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {nick}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {disable, disenable, incapacitate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {de-emphasize, de-emphasise, destress}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {tender, tenderize, tenderise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {charge}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {bubble}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {sweeten}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {iodinate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {ionate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {archaize, archaise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {inform}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {officialize, officialise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {occidentalize, occidentalise, westernize, westernise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {orientalize, orientalise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {acetylate, acetylize, acetylise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {achromatize, achromatise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {parallel, collimate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {camp}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {classicize, classicise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {conventionalize, conventionalise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {decimalize, decimalise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {dizzy}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {poison, envenom}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {exteriorize, exteriorise, externalize, externalise, objectify}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {glamorize, glamourise, glamourize, glamorise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {introvert}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {laicize, laicise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {politicize, politicise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {radicalize}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {proof}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {romanticize, romanticise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {rusticate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {sauce}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {shallow, shoal}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {tense}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {steepen}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {scramble}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {unscramble}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {unsex}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {vitrify}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {pall}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {saponify}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {extend, expand}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {suspend, set aside}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {muddy}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {transform}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {lift, raise, elevate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {harshen}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {dinge}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {demonize, demonise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {devilize, devilise, diabolize, diabolise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {etherealize, etherialise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {immaterialize, immaterialise, unsubstantialize, unsubstantialise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {animize, animise, animate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {clear}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {dynamize, dynamise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {dynamize, dynamise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {rarefy, sublimate, subtilize}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {volatilize, volatilise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {uniformize, uniformise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {symmetrize, symmetrise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {immortalize, immortalise, eternize, eternise, eternalize, eternalise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {denature}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {denature}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {denature}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {sanitize, sanitise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {verbify}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {shift}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {sputter}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {draw}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {make}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {dope}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {prostrate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {excite}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {excite, energize, energise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {shake}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {outmode}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {spice, spice up}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {shorten}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {think}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {make}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {deflate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {inflate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {reflate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {digitize, digitise, digitalize, digitalise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {gelatinize, gelatinise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {recombine}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {feminize, feminise, effeminize, effeminise, womanize}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {masculinize, masculinise, virilize, virilise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {masculinize}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {disharmonize, dissonate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {sexualize, sexualise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {schematize, schematise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {patent}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {constitutionalize, constitutionalise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {rationalize, rationalise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {plasticize, plasticise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {rarefy}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {paganize, paganise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {incandesce}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {deaminate, deaminize}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {angulate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {circularize}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {sensitize, sensitise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {sensitize, sensitise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {depolarize, depolarise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {intensify}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {isomerize, isomerise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {legitimate}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {evaporate, vaporise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {industrialize, industrialise}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {opacify}(nselect:0)
{change, alter, modify}(nselect:1) 	 	 {opsonize}(nselect:0)
